city_id,timestamp,temp_celsius,precip_mm,wind_kmh,wmo_code,is_daylight
GLW,2026-04-27T20:00:00Z,18.0,0.0,5.8,0,True
GLW,2026-04-27T21:00:00Z,18.2,0.0,7.5,0,True
GLW,2026-04-27T22:00:00Z,17.7,0.0,14.3,3,False
GLW,2026-04-27T23:00:00Z,11.0,2.5,10.1,81,False
GLW,2026-04-28T00:00:00Z,12.4,3.9,14.8,51,False
GLW,2026-04-28T01:00:00Z,15.0,0.0,33.5,2,False
GLW,2026-04-28T02:00:00Z,15.7,0.0,23.9,3,False
GLW,2026-04-28T03:00:00Z,13.2,0.0,14.3,3,False
GLW,2026-04-28T04:00:00Z,15.6,0.0,29.1,1,False
GLW,2026-04-28T05:00:00Z,15.0,0.0,5.3,2,False
GLW,2026-04-28T06:00:00Z,16.6,0.0,15.3,1,False
GLW,2026-04-28T07:00:00Z,15.1,0.0,27.7,0,True
GLW,2026-04-28T08:00:00Z,9.8,3.6,22.9,53,True
GLW,2026-04-28T09:00:00Z,17.6,0.0,18.1,2,True
GLW,2026-04-28T10:00:00Z,15.8,3.8,11.6,53,True
GLW,2026-04-28T11:00:00Z,8.4,2.8,25.8,80,True
GLW,2026-04-28T12:00:00Z,11.6,2.0,30.6,81,True
GLW,2026-04-28T13:00:00Z,13.7,2.1,26.0,81,True
GLW,2026-04-28T14:00:00Z,17.4,0.0,5.6,2,True
GLW,2026-04-28T15:00:00Z,12.4,1.4,26.5,61,True
GLW,2026-04-28T16:00:00Z,16.9,0.0,7.7,1,True
GLW,2026-04-28T17:00:00Z,11.1,3.6,34.9,80,True
GLW,2026-04-28T18:00:00Z,17.4,0.0,14.9,0,True
GLW,2026-04-28T19:00:00Z,19.2,0.0,7.1,1,True
GLW,2026-04-28T20:00:00Z,17.2,0.0,31.9,1,True
GLW,2026-04-28T21:00:00Z,12.5,3.5,12.5,53,True
GLW,2026-04-28T22:00:00Z,15.1,0.0,12.4,3,False
GLW,2026-04-28T23:00:00Z,12.7,0.0,20.6,1,False
GLW,2026-04-29T00:00:00Z,16.8,0.0,16.7,3,False
GLW,2026-04-29T01:00:00Z,17.8,0.0,27.3,2,False
GLW,2026-04-29T02:00:00Z,18.7,0.0,12.6,0,False
GLW,2026-04-29T03:00:00Z,15.6,0.0,25.0,1,False
GLW,2026-04-29T04:00:00Z,16.5,0.0,24.0,1,False
GLW,2026-04-29T05:00:00Z,16.7,0.0,16.9,1,False
GLW,2026-04-29T06:00:00Z,9.5,2.7,25.7,61,False
GLW,2026-04-29T07:00:00Z,15.4,0.0,9.7,1,True
GLW,2026-04-29T08:00:00Z,12.6,4.2,34.9,51,True
GLW,2026-04-29T09:00:00Z,15.3,0.0,21.1,0,True
GLW,2026-04-29T10:00:00Z,12.9,1.2,34.5,55,True
GLW,2026-04-29T11:00:00Z,16.7,0.0,10.8,2,True
GLW,2026-04-29T12:00:00Z,14.0,0.0,26.7,2,True
GLW,2026-04-29T13:00:00Z,9.9,1.5,25.9,61,True
GLW,2026-04-29T14:00:00Z,12.2,2.5,14.7,65,True
GLW,2026-04-29T15:00:00Z,17.1,0.0,13.9,1,True
GLW,2026-04-29T16:00:00Z,12.5,2.2,28.3,51,True
GLW,2026-04-29T17:00:00Z,18.1,0.0,15.9,1,True
GLW,2026-04-29T18:00:00Z,14.1,0.0,26.6,2,True
GLW,2026-04-29T19:00:00Z,17.1,0.0,28.0,3,True
GLW,2026-04-29T20:00:00Z,14.8,1.6,24.2,81,True
GLW,2026-04-29T21:00:00Z,16.5,1.0,5.9,63,True
GLW,2026-04-29T22:00:00Z,13.3,0.6,22.1,80,False
GLW,2026-04-29T23:00:00Z,12.9,0.0,12.7,3,False
GLW,2026-04-30T00:00:00Z,15.5,0.0,5.4,0,False
GLW,2026-04-30T01:00:00Z,19.4,0.0,19.0,3,False
GLW,2026-04-30T02:00:00Z,14.4,0.0,21.7,2,False
GLW,2026-04-30T03:00:00Z,17.6,0.0,6.7,3,False
GLW,2026-04-30T04:00:00Z,12.8,0.0,27.0,0,False
GLW,2026-04-30T05:00:00Z,20.8,0.0,7.9,0,False
GLW,2026-04-30T06:00:00Z,14.3,0.0,10.7,3,False
GLW,2026-04-30T07:00:00Z,11.6,0.0,21.8,1,True
GLW,2026-04-30T08:00:00Z,13.9,0.0,28.0,0,True
GLW,2026-04-30T09:00:00Z,15.4,0.0,8.1,3,True
GLW,2026-04-30T10:00:00Z,14.0,0.0,20.1,3,True
GLW,2026-04-30T11:00:00Z,19.9,0.0,21.5,3,True
GLW,2026-04-30T12:00:00Z,14.2,0.0,17.4,2,True
GLW,2026-04-30T13:00:00Z,14.0,0.0,11.4,2,True
GLW,2026-04-30T14:00:00Z,14.4,0.0,15.8,2,True
GLW,2026-04-30T15:00:00Z,16.5,0.0,13.5,3,True
GLW,2026-04-30T16:00:00Z,12.0,4.5,14.1,65,True
GLW,2026-04-30T17:00:00Z,12.4,3.5,33.3,80,True
GLW,2026-04-30T18:00:00Z,17.7,0.0,7.8,1,True
GLW,2026-04-30T19:00:00Z,17.2,0.0,22.5,1,True
GLW,2026-04-30T20:00:00Z,13.5,0.6,17.0,81,True
GLW,2026-04-30T21:00:00Z,15.4,0.0,10.2,0,True
GLW,2026-04-30T22:00:00Z,12.5,0.0,22.9,0,False
GLW,2026-04-30T23:00:00Z,16.6,0.0,28.1,3,False
GLW,2026-05-01T00:00:00Z,16.3,0.0,17.5,3,False
GLW,2026-05-01T01:00:00Z,15.9,0.0,32.9,1,False
GLW,2026-05-01T02:00:00Z,12.1,0.0,6.6,3,False
GLW,2026-05-01T03:00:00Z,14.9,0.0,20.1,2,False
GLW,2026-05-01T04:00:00Z,11.7,3.1,34.9,61,False
GLW,2026-05-01T05:00:00Z,16.3,0.0,16.8,0,False
GLW,2026-05-01T06:00:00Z,13.6,2.2,27.4,63,False
GLW,2026-05-01T07:00:00Z,18.0,0.0,28.2,2,True
GLW,2026-05-01T08:00:00Z,13.2,2.3,10.9,65,True
GLW,2026-05-01T09:00:00Z,5.7,2.5,12.3,80,True
GLW,2026-05-01T10:00:00Z,9.4,1.6,32.7,53,True
GLW,2026-05-01T11:00:00Z,10.4,1.6,22.8,53,True
GLW,2026-05-01T12:00:00Z,12.9,0.9,15.5,81,True
GLW,2026-05-01T13:00:00Z,14.5,0.0,32.7,3,True
GLW,2026-05-01T14:00:00Z,10.5,0.9,26.9,51,True
GLW,2026-05-01T15:00:00Z,12.1,0.8,30.0,61,True
GLW,2026-05-01T16:00:00Z,14.8,3.2,8.3,51,True
GLW,2026-05-01T17:00:00Z,14.4,0.0,11.4,0,True
GLW,2026-05-01T18:00:00Z,18.9,0.0,21.5,2,True
GLW,2026-05-01T19:00:00Z,15.0,0.0,16.3,1,True
GLW,2026-05-01T20:00:00Z,13.2,0.0,12.7,0,True
GLW,2026-05-01T21:00:00Z,12.7,0.4,24.6,80,True
GLW,2026-05-01T22:00:00Z,9.3,3.0,24.9,53,False
GLW,2026-05-01T23:00:00Z,16.3,0.0,31.0,2,False
GLW,2026-05-02T00:00:00Z,15.7,0.0,34.4,1,False
GLW,2026-05-02T01:00:00Z,17.9,0.0,22.9,0,False
GLW,2026-05-02T02:00:00Z,10.7,2.4,18.7,80,False
GLW,2026-05-02T03:00:00Z,20.4,0.0,14.1,0,False
GLW,2026-05-02T04:00:00Z,17.1,0.0,5.6,1,False
GLW,2026-05-02T05:00:00Z,15.0,0.0,34.3,2,False
GLW,2026-05-02T06:00:00Z,15.0,0.0,23.8,0,False
GLW,2026-05-02T07:00:00Z,20.6,0.0,11.8,0,True
GLW,2026-05-02T08:00:00Z,10.3,3.0,7.6,53,True
GLW,2026-05-02T09:00:00Z,9.7,2.0,14.4,80,True
GLW,2026-05-02T10:00:00Z,17.3,0.0,21.3,3,True
GLW,2026-05-02T11:00:00Z,9.3,1.1,9.1,65,True
GLW,2026-05-02T12:00:00Z,14.5,0.0,17.9,1,True
GLW,2026-05-02T13:00:00Z,14.6,0.0,9.7,1,True
GLW,2026-05-02T14:00:00Z,9.9,1.0,30.2,63,True
GLW,2026-05-02T15:00:00Z,12.4,2.0,17.3,61,True
GLW,2026-05-02T16:00:00Z,11.9,0.0,9.6,2,True
GLW,2026-05-02T17:00:00Z,13.4,2.8,13.0,65,True
GLW,2026-05-02T18:00:00Z,19.1,0.0,22.9,1,True
GLW,2026-05-02T19:00:00Z,10.1,2.2,20.1,61,True
GLW,2026-05-02T20:00:00Z,18.4,0.0,10.5,2,True
GLW,2026-05-02T21:00:00Z,16.9,0.0,6.0,3,True
GLW,2026-05-02T22:00:00Z,17.0,0.0,32.8,0,False
GLW,2026-05-02T23:00:00Z,15.7,0.0,27.7,1,False
GLW,2026-05-03T00:00:00Z,6.0,3.9,19.7,55,False
GLW,2026-05-03T01:00:00Z,17.6,0.0,28.3,3,False
GLW,2026-05-03T02:00:00Z,14.6,0.0,26.6,3,False
GLW,2026-05-03T03:00:00Z,13.8,0.0,29.8,0,False
GLW,2026-05-03T04:00:00Z,11.7,2.4,16.9,80,False
GLW,2026-05-03T05:00:00Z,13.2,0.0,6.5,3,False
GLW,2026-05-03T06:00:00Z,11.7,4.0,28.2,53,False
GLW,2026-05-03T07:00:00Z,9.6,0.4,20.5,65,True
GLW,2026-05-03T08:00:00Z,13.3,0.6,20.0,55,True
GLW,2026-05-03T09:00:00Z,10.6,0.3,18.6,65,True
GLW,2026-05-03T10:00:00Z,17.1,0.0,31.5,1,True
GLW,2026-05-03T11:00:00Z,10.4,3.6,26.6,51,True
GLW,2026-05-03T12:00:00Z,7.9,3.2,24.0,63,True
GLW,2026-05-03T13:00:00Z,11.2,2.8,9.8,53,True
GLW,2026-05-03T14:00:00Z,10.6,0.0,28.0,0,True
GLW,2026-05-03T15:00:00Z,16.6,0.0,28.1,1,True
GLW,2026-05-03T16:00:00Z,13.0,1.5,28.1,81,True
GLW,2026-05-03T17:00:00Z,16.8,0.0,11.1,1,True
GLW,2026-05-03T18:00:00Z,16.7,0.0,5.4,2,True
GLW,2026-05-03T19:00:00Z,15.8,0.0,31.5,3,True
GLW,2026-05-03T20:00:00Z,11.9,2.2,18.3,55,True
GLW,2026-05-03T21:00:00Z,16.1,0.0,23.6,0,True
GLW,2026-05-03T22:00:00Z,18.5,0.0,6.5,1,False
GLW,2026-05-03T23:00:00Z,15.8,3.1,30.1,51,False
GLW,2026-05-04T00:00:00Z,12.9,0.4,17.5,63,False
GLW,2026-05-04T01:00:00Z,9.7,2.8,28.6,81,False
GLW,2026-05-04T02:00:00Z,10.0,3.4,15.8,55,False
GLW,2026-05-04T03:00:00Z,10.1,3.7,27.8,81,False
GLW,2026-05-04T04:00:00Z,19.8,0.0,13.8,0,False
GLW,2026-05-04T05:00:00Z,11.0,1.1,11.3,81,False
GLW,2026-05-04T06:00:00Z,13.8,2.3,25.7,63,False
GLW,2026-05-04T07:00:00Z,12.5,0.0,12.8,2,True
GLW,2026-05-04T08:00:00Z,17.7,0.0,32.8,2,True
GLW,2026-05-04T09:00:00Z,13.2,0.0,19.8,3,True
GLW,2026-05-04T10:00:00Z,11.7,3.2,34.4,80,True
GLW,2026-05-04T11:00:00Z,8.5,3.4,11.2,61,True
GLW,2026-05-04T12:00:00Z,16.8,0.0,17.4,3,True
GLW,2026-05-04T13:00:00Z,17.3,0.0,13.4,1,True
GLW,2026-05-04T14:00:00Z,16.1,0.0,14.0,2,True
GLW,2026-05-04T15:00:00Z,17.4,0.0,16.9,0,True
GLW,2026-05-04T16:00:00Z,17.2,0.0,30.0,0,True
GLW,2026-05-04T17:00:00Z,14.0,2.2,6.1,51,True
GLW,2026-05-04T18:00:00Z,10.9,2.9,31.8,65,True
GLW,2026-05-04T19:00:00Z,12.4,0.0,32.8,2,True
GLW,2026-05-04T20:00:00Z,12.9,2.6,25.3,81,True
GLW,2026-05-04T21:00:00Z,16.8,0.0,29.0,0,True
GLW,2026-05-04T22:00:00Z,18.9,0.0,7.0,2,False
GLW,2026-05-04T23:00:00Z,11.0,2.5,10.0,61,False
GLW,2026-05-05T00:00:00Z,17.6,0.0,22.9,1,False
GLW,2026-05-05T01:00:00Z,15.5,0.0,5.9,2,False
GLW,2026-05-05T02:00:00Z,14.3,0.0,31.3,3,False
GLW,2026-05-05T03:00:00Z,16.4,0.0,8.4,2,False
GLW,2026-05-05T04:00:00Z,17.7,0.0,32.4,1,False
GLW,2026-05-05T05:00:00Z,17.3,0.0,9.6,0,False
GLW,2026-05-05T06:00:00Z,11.9,0.0,27.0,3,False
GLW,2026-05-05T07:00:00Z,18.5,0.0,29.7,2,True
GLW,2026-05-05T08:00:00Z,19.2,0.0,11.2,1,True
GLW,2026-05-05T09:00:00Z,11.4,0.2,33.0,53,True
GLW,2026-05-05T10:00:00Z,13.6,0.0,15.0,0,True
GLW,2026-05-05T11:00:00Z,13.1,0.0,14.4,0,True
GLW,2026-05-05T12:00:00Z,15.6,0.0,24.2,2,True
GLW,2026-05-05T13:00:00Z,12.6,1.6,18.2,80,True
GLW,2026-05-05T14:00:00Z,13.5,0.9,8.4,65,True
GLW,2026-05-05T15:00:00Z,16.5,0.0,14.6,0,True
GLW,2026-05-05T16:00:00Z,13.8,2.7,10.1,81,True
GLW,2026-05-05T17:00:00Z,11.4,0.3,32.1,51,True
GLW,2026-05-05T18:00:00Z,11.8,0.4,17.8,53,True
GLW,2026-05-05T19:00:00Z,10.7,3.7,26.4,55,True
GLW,2026-05-05T20:00:00Z,14.8,0.0,34.2,0,True
GLW,2026-05-05T21:00:00Z,15.2,0.0,29.1,3,True
GLW,2026-05-05T22:00:00Z,15.6,0.0,18.7,0,False
GLW,2026-05-05T23:00:00Z,11.2,0.0,9.3,3,False
GLW,2026-05-06T00:00:00Z,16.9,0.0,32.4,2,False
GLW,2026-05-06T01:00:00Z,17.0,0.0,18.6,2,False
GLW,2026-05-06T02:00:00Z,8.0,0.7,19.4,55,False
GLW,2026-05-06T03:00:00Z,16.3,0.0,8.8,2,False
GLW,2026-05-06T04:00:00Z,9.3,1.6,24.5,63,False
GLW,2026-05-06T05:00:00Z,14.3,0.0,23.6,3,False
GLW,2026-05-06T06:00:00Z,17.2,0.0,16.5,3,False
GLW,2026-05-06T07:00:00Z,12.5,3.6,21.3,53,True
GLW,2026-05-06T08:00:00Z,9.9,3.4,26.4,63,True
GLW,2026-05-06T09:00:00Z,14.1,0.0,21.7,0,True
GLW,2026-05-06T10:00:00Z,14.8,0.0,14.2,1,True
GLW,2026-05-06T11:00:00Z,14.9,0.0,29.6,0,True
GLW,2026-05-06T12:00:00Z,13.5,0.0,7.7,0,True
GLW,2026-05-06T13:00:00Z,16.1,0.0,18.6,0,True
GLW,2026-05-06T14:00:00Z,9.1,1.0,25.4,55,True
GLW,2026-05-06T15:00:00Z,20.1,0.0,26.5,2,True
GLW,2026-05-06T16:00:00Z,13.7,0.0,22.5,0,True
GLW,2026-05-06T17:00:00Z,18.3,0.0,6.9,3,True
GLW,2026-05-06T18:00:00Z,12.8,0.0,5.0,0,True
GLW,2026-05-06T19:00:00Z,17.3,0.0,5.9,2,True
GLW,2026-05-06T20:00:00Z,17.0,0.0,23.8,3,True
GLW,2026-05-06T21:00:00Z,14.2,0.0,24.9,3,True
GLW,2026-05-06T22:00:00Z,17.7,0.0,21.7,1,False
GLW,2026-05-06T23:00:00Z,16.6,0.0,34.9,2,False
GLW,2026-05-07T00:00:00Z,15.0,0.0,5.3,1,False
GLW,2026-05-07T01:00:00Z,15.6,0.0,18.1,1,False
GLW,2026-05-07T02:00:00Z,13.7,0.0,9.1,0,False
GLW,2026-05-07T03:00:00Z,18.4,0.0,32.9,3,False
GLW,2026-05-07T04:00:00Z,14.1,0.0,20.3,3,False
GLW,2026-05-07T05:00:00Z,14.9,0.0,17.7,3,False
GLW,2026-05-07T06:00:00Z,12.9,3.8,12.1,55,False
GLW,2026-05-07T07:00:00Z,18.3,0.0,6.0,3,True
GLW,2026-05-07T08:00:00Z,10.8,3.2,8.4,55,True
GLW,2026-05-07T09:00:00Z,18.0,0.0,34.5,0,True
GLW,2026-05-07T10:00:00Z,18.5,0.0,18.9,2,True
GLW,2026-05-07T11:00:00Z,12.1,3.1,25.1,63,True
GLW,2026-05-07T12:00:00Z,18.8,0.0,23.4,2,True
GLW,2026-05-07T13:00:00Z,13.6,0.0,19.1,0,True
GLW,2026-05-07T14:00:00Z,16.5,0.0,15.6,3,True
GLW,2026-05-07T15:00:00Z,15.9,0.0,32.7,2,True
GLW,2026-05-07T16:00:00Z,16.5,0.0,6.8,2,True
GLW,2026-05-07T17:00:00Z,13.4,0.0,13.8,1,True
GLW,2026-05-07T18:00:00Z,14.7,0.0,13.6,0,True
GLW,2026-05-07T19:00:00Z,13.0,0.8,13.4,63,True
GLW,2026-05-07T20:00:00Z,14.7,0.0,27.2,0,True
GLW,2026-05-07T21:00:00Z,15.0,0.0,10.3,1,True
GLW,2026-05-07T22:00:00Z,14.4,0.0,19.5,1,False
GLW,2026-05-07T23:00:00Z,15.5,0.0,9.4,0,False
GLW,2026-05-08T00:00:00Z,16.7,0.0,30.1,1,False
GLW,2026-05-08T01:00:00Z,16.2,0.0,18.2,3,False
GLW,2026-05-08T02:00:00Z,14.5,0.0,22.3,1,False
GLW,2026-05-08T03:00:00Z,13.9,0.0,8.5,0,False
GLW,2026-05-08T04:00:00Z,9.4,2.2,19.3,53,False
GLW,2026-05-08T05:00:00Z,13.7,0.0,19.2,1,False
GLW,2026-05-08T06:00:00Z,14.1,0.3,32.8,53,False
GLW,2026-05-08T07:00:00Z,18.9,0.0,6.2,2,True
GLW,2026-05-08T08:00:00Z,15.3,0.0,33.7,2,True
GLW,2026-05-08T09:00:00Z,15.2,0.0,7.9,2,True
GLW,2026-05-08T10:00:00Z,17.4,0.0,18.8,3,True
GLW,2026-05-08T11:00:00Z,15.7,0.0,10.8,1,True
GLW,2026-05-08T12:00:00Z,13.3,0.0,14.4,1,True
GLW,2026-05-08T13:00:00Z,12.2,0.6,8.1,61,True
GLW,2026-05-08T14:00:00Z,15.7,0.0,26.8,1,True
GLW,2026-05-08T15:00:00Z,12.9,4.2,24.7,61,True
GLW,2026-05-08T16:00:00Z,16.1,0.0,26.2,0,True
GLW,2026-05-08T17:00:00Z,9.6,3.0,29.1,65,True
GLW,2026-05-08T18:00:00Z,14.4,3.2,12.6,63,True
GLW,2026-05-08T19:00:00Z,13.1,0.0,13.3,0,True
GLW,2026-05-08T20:00:00Z,12.5,0.0,12.7,2,True
GLW,2026-05-08T21:00:00Z,16.3,0.0,15.0,2,True
GLW,2026-05-08T22:00:00Z,10.1,1.0,7.1,81,False
GLW,2026-05-08T23:00:00Z,15.0,0.0,19.8,1,False
GLW,2026-05-09T00:00:00Z,11.2,1.1,24.3,53,False
GLW,2026-05-09T01:00:00Z,16.6,0.0,22.1,2,False
GLW,2026-05-09T02:00:00Z,12.5,0.3,19.9,55,False
GLW,2026-05-09T03:00:00Z,18.7,0.0,13.0,0,False
GLW,2026-05-09T04:00:00Z,14.8,0.0,22.2,3,False
GLW,2026-05-09T05:00:00Z,14.0,0.0,26.8,3,False
GLW,2026-05-09T06:00:00Z,16.3,0.0,21.2,0,False
GLW,2026-05-09T07:00:00Z,13.8,4.5,15.0,55,True
GLW,2026-05-09T08:00:00Z,13.7,2.9,33.8,61,True
GLW,2026-05-09T09:00:00Z,13.9,3.5,24.4,51,True
GLW,2026-05-09T10:00:00Z,13.1,4.4,24.8,61,True
GLW,2026-05-09T11:00:00Z,14.2,1.7,7.5,53,True
GLW,2026-05-09T12:00:00Z,14.3,0.0,9.2,1,True
GLW,2026-05-09T13:00:00Z,11.3,2.5,14.2,80,True
GLW,2026-05-09T14:00:00Z,16.0,0.0,34.0,3,True
GLW,2026-05-09T15:00:00Z,15.3,0.4,8.5,51,True
GLW,2026-05-09T16:00:00Z,17.2,0.0,33.2,3,True
GLW,2026-05-09T17:00:00Z,15.9,0.0,7.2,1,True
GLW,2026-05-09T18:00:00Z,14.5,0.0,24.6,3,True
GLW,2026-05-09T19:00:00Z,16.1,0.0,5.4,0,True
GLW,2026-05-09T20:00:00Z,18.9,0.0,29.6,2,True
GLW,2026-05-09T21:00:00Z,12.4,3.7,8.4,65,True
GLW,2026-05-09T22:00:00Z,15.4,0.0,6.9,1,False
GLW,2026-05-09T23:00:00Z,14.1,3.1,14.7,51,False
GLW,2026-05-10T00:00:00Z,10.7,0.0,14.6,1,False
GLW,2026-05-10T01:00:00Z,16.2,0.0,15.1,1,False
GLW,2026-05-10T02:00:00Z,9.3,3.5,10.0,65,False
GLW,2026-05-10T03:00:00Z,11.8,0.0,6.2,1,False
GLW,2026-05-10T04:00:00Z,13.7,3.5,5.5,53,False
GLW,2026-05-10T05:00:00Z,20.6,0.0,26.2,0,False
GLW,2026-05-10T06:00:00Z,16.2,0.0,17.5,2,False
GLW,2026-05-10T07:00:00Z,15.5,0.0,24.2,3,True
GLW,2026-05-10T08:00:00Z,14.7,0.0,12.2,3,True
GLW,2026-05-10T09:00:00Z,9.4,2.8,7.6,61,True
GLW,2026-05-10T10:00:00Z,14.2,0.0,15.4,2,True
GLW,2026-05-10T11:00:00Z,14.1,4.4,23.6,80,True
GLW,2026-05-10T12:00:00Z,21.5,0.0,18.9,1,True
GLW,2026-05-10T13:00:00Z,15.8,0.0,28.9,1,True
GLW,2026-05-10T14:00:00Z,17.3,0.0,19.9,3,True
GLW,2026-05-10T15:00:00Z,13.8,1.1,12.5,61,True
GLW,2026-05-10T16:00:00Z,16.6,0.0,6.3,3,True
GLW,2026-05-10T17:00:00Z,16.3,0.0,20.4,1,True
GLW,2026-05-10T18:00:00Z,12.4,3.3,22.8,80,True
GLW,2026-05-10T19:00:00Z,15.9,0.0,11.9,1,True
GLW,2026-05-10T20:00:00Z,7.7,0.6,27.1,80,True
GLW,2026-05-10T21:00:00Z,16.6,0.0,22.6,3,True
GLW,2026-05-10T22:00:00Z,11.5,0.8,32.8,53,False
GLW,2026-05-10T23:00:00Z,14.5,0.0,10.8,3,False
GLW,2026-05-11T00:00:00Z,17.6,0.0,11.1,2,False
GLW,2026-05-11T01:00:00Z,11.8,2.2,17.5,61,False
GLW,2026-05-11T02:00:00Z,17.0,0.0,31.6,1,False
GLW,2026-05-11T03:00:00Z,13.8,0.0,11.9,1,False
GLW,2026-05-11T04:00:00Z,14.8,0.0,30.9,3,False
GLW,2026-05-11T05:00:00Z,12.8,3.3,27.1,55,False
GLW,2026-05-11T06:00:00Z,10.6,2.1,11.7,51,False
GLW,2026-05-11T07:00:00Z,19.7,0.0,17.5,1,True
GLW,2026-05-11T08:00:00Z,9.8,3.4,20.1,55,True
GLW,2026-05-11T09:00:00Z,12.5,0.0,29.6,3,True
GLW,2026-05-11T10:00:00Z,16.5,0.0,7.5,1,True
GLW,2026-05-11T11:00:00Z,17.0,0.0,13.9,3,True
GLW,2026-05-11T12:00:00Z,15.7,0.0,5.5,0,True
GLW,2026-05-11T13:00:00Z,14.9,0.0,27.4,1,True
GLW,2026-05-11T14:00:00Z,8.2,2.2,9.2,55,True
GLW,2026-05-11T15:00:00Z,16.5,0.0,18.9,1,True
GLW,2026-05-11T16:00:00Z,14.1,0.0,16.5,0,True
GLW,2026-05-11T17:00:00Z,15.0,0.0,25.9,0,True
GLW,2026-05-11T18:00:00Z,19.2,0.0,28.6,1,True
GLW,2026-05-11T19:00:00Z,11.9,4.3,25.2,51,True
GLW,2026-05-11T20:00:00Z,15.3,0.0,16.5,0,True
GLW,2026-05-11T21:00:00Z,15.2,0.0,21.8,0,True
GLW,2026-05-11T22:00:00Z,12.9,0.8,15.0,80,False
GLW,2026-05-11T23:00:00Z,15.7,0.0,31.1,3,False
GLW,2026-05-12T00:00:00Z,12.7,0.0,14.6,1,False
GLW,2026-05-12T01:00:00Z,15.9,0.0,15.4,3,False
GLW,2026-05-12T02:00:00Z,16.7,0.0,19.1,0,False
GLW,2026-05-12T03:00:00Z,14.2,0.0,25.2,2,False
GLW,2026-05-12T04:00:00Z,16.6,0.0,10.7,0,False
GLW,2026-05-12T05:00:00Z,19.7,0.0,13.7,0,False
GLW,2026-05-12T06:00:00Z,18.1,0.0,9.9,0,False
GLW,2026-05-12T07:00:00Z,7.9,2.4,23.8,65,True
GLW,2026-05-12T08:00:00Z,12.1,2.2,17.6,65,True
GLW,2026-05-12T09:00:00Z,15.8,0.0,31.2,0,True
GLW,2026-05-12T10:00:00Z,12.7,2.0,15.3,51,True
GLW,2026-05-12T11:00:00Z,13.0,0.0,20.9,2,True
GLW,2026-05-12T12:00:00Z,16.3,0.0,14.1,3,True
GLW,2026-05-12T13:00:00Z,12.7,2.3,34.1,81,True
GLW,2026-05-12T14:00:00Z,17.4,0.0,9.5,0,True
GLW,2026-05-12T15:00:00Z,11.1,2.5,10.5,65,True
GLW,2026-05-12T16:00:00Z,11.2,0.9,8.5,65,True
GLW,2026-05-12T17:00:00Z,14.2,0.0,11.2,1,True
GLW,2026-05-12T18:00:00Z,16.7,0.0,34.3,2,True
GLW,2026-05-12T19:00:00Z,10.8,1.5,32.6,55,True
GLW,2026-05-12T20:00:00Z,15.7,0.0,28.1,3,True
GLW,2026-05-12T21:00:00Z,19.0,0.0,21.4,2,True
GLW,2026-05-12T22:00:00Z,20.4,0.0,19.2,2,False
GLW,2026-05-12T23:00:00Z,13.0,4.2,15.2,65,False
GLW,2026-05-13T00:00:00Z,8.9,4.1,9.2,55,False
GLW,2026-05-13T01:00:00Z,18.7,0.0,11.6,2,False
GLW,2026-05-13T02:00:00Z,16.4,0.0,6.7,2,False
GLW,2026-05-13T03:00:00Z,16.7,0.0,10.9,1,False
GLW,2026-05-13T04:00:00Z,8.7,3.1,33.7,55,False
GLW,2026-05-13T05:00:00Z,16.6,0.0,23.2,3,False
GLW,2026-05-13T06:00:00Z,17.6,0.0,16.9,2,False
GLW,2026-05-13T07:00:00Z,14.7,0.0,13.5,3,True
GLW,2026-05-13T08:00:00Z,13.4,4.0,7.6,55,True
GLW,2026-05-13T09:00:00Z,15.9,0.0,18.3,3,True
GLW,2026-05-13T10:00:00Z,9.9,3.3,17.4,53,True
GLW,2026-05-13T11:00:00Z,17.1,0.0,34.7,0,True
GLW,2026-05-13T12:00:00Z,17.3,0.0,7.0,2,True
GLW,2026-05-13T13:00:00Z,17.7,0.0,32.4,3,True
GLW,2026-05-13T14:00:00Z,17.1,0.0,26.3,3,True
GLW,2026-05-13T15:00:00Z,17.2,0.0,13.7,1,True
GLW,2026-05-13T16:00:00Z,19.6,0.0,30.0,2,True
GLW,2026-05-13T17:00:00Z,12.6,0.9,14.0,55,True
GLW,2026-05-13T18:00:00Z,19.5,0.0,8.7,3,True
GLW,2026-05-13T19:00:00Z,14.0,0.0,25.6,2,True
GLW,2026-05-13T20:00:00Z,13.2,3.5,19.8,63,True
GLW,2026-05-13T21:00:00Z,13.7,0.0,31.1,2,True
GLW,2026-05-13T22:00:00Z,14.7,0.0,34.2,3,False
GLW,2026-05-13T23:00:00Z,13.4,0.0,30.4,2,False
GLW,2026-05-14T00:00:00Z,11.8,0.8,18.8,61,False
GLW,2026-05-14T01:00:00Z,16.8,0.0,17.6,2,False
GLW,2026-05-14T02:00:00Z,17.4,0.0,6.5,2,False
GLW,2026-05-14T03:00:00Z,8.6,1.0,7.8,63,False
GLW,2026-05-14T04:00:00Z,15.7,0.0,31.2,2,False
GLW,2026-05-14T05:00:00Z,15.6,0.0,15.9,2,False
GLW,2026-05-14T06:00:00Z,19.1,0.0,29.7,2,False
GLW,2026-05-14T07:00:00Z,10.4,1.7,32.3,81,True
GLW,2026-05-14T08:00:00Z,13.6,2.4,29.9,65,True
GLW,2026-05-14T09:00:00Z,12.1,0.0,8.5,0,True
